Leader	Year	Grade	TEAM	0.00000	0.01961	0.03922	0.05882	0.07843	0.09804	0.11765	0.13725	0.15686	0.17647	0.19608	0.21569	0.23529	0.25490	0.27451	0.29412	0.31373	0.33333	0.35294	0.37255	0.39216	0.41176	0.43137	0.45098	0.47059	0.49020	0.50980	0.52941	0.54902	0.56863	0.58824	0.60784	0.62745	0.64706	0.66667	0.68627	0.70588	0.72549	0.74510	0.76471	0.78431	0.80392	0.82353	0.84314	0.86275	0.88235	0.90196	0.92157	0.94118	0.96078	0.98039	1.00000	Size	EC	Lead-int	GradeC
A	DBA 1718	7.89	DBA 1718 P3 GC	0.00000	-0.00663	0.01298	0.03258	0.05219	0.07180	0.09141	0.11101	0.13062	0.14771	0.16732	0.18693	0.20653	0.22614	0.22556	0.24517	0.24056	0.26016	0.26312	0.26759	0.28720	0.30680	0.23811	0.17850	0.16037	0.17998	0.19958	0.21919	0.20650	0.22611	0.15510	0.17470	0.17917	0.19878	0.21839	0.23799	0.25760	0.27721	0.29682	0.31643	0.31080	0.31225	0.32681	0.26569	0.28530	0.22315	0.21249	0.20697	0.14604	0.11519	0.04599	0.00000	5	0.13124	1	7
L	DBA 1617	9.10	DBA 1617 P3 G5	0.00000	-0.01076	-0.08227	-0.06267	-0.04306	-0.02345	-0.07218	-0.08295	-0.13167	-0.11206	-0.09245	-0.07284	-0.05324	-0.07160	-0.15450	-0.13489	-0.14185	-0.12225	-0.10264	-0.08303	-0.07861	-0.05901	-0.03940	-0.01979	-0.00018	0.01943	0.03903	0.05864	0.07825	0.08268	0.10229	0.12189	0.14150	0.16111	0.18072	0.20032	0.15159	0.16361	0.18322	0.20283	0.19205	0.16231	0.13636	0.13319	0.14521	0.14962	0.11608	0.13569	0.09456	0.09518	0.04113	0.00000	6	0.03797	3	9
A	DBA 1617	7.48	DBA 1617 P2 G10	0.00000	-0.00660	0.01301	-0.04600	-0.02639	-0.00678	0.01283	0.03243	0.05204	0.07165	0.09126	0.11087	0.13047	0.06622	0.08583	0.09627	0.07067	0.07717	0.09678	0.11639	0.12093	0.14053	0.16014	0.14018	0.15979	0.17940	0.19900	0.21861	0.23822	0.24473	0.26434	0.20663	0.22624	0.24585	0.26546	0.25886	0.25226	0.27187	0.26528	0.20103	0.22063	0.20748	0.17468	0.19429	0.14839	0.03303	0.05264	0.04605	0.03945	0.05905	0.04590	0.00000	4	0.07149	1	7
L	DBA 1516	9.12	DBA 1516 P2 G9	0.00000	0.01961	-0.13123	-0.13436	-0.11475	-0.14060	-0.12099	-0.10139	-0.08178	-0.06217	-0.04256	-0.06840	-0.09426	-0.07465	-0.05504	-0.14906	-0.12945	-0.10985	-0.09024	-0.07063	-0.05102	-0.05415	-0.03454	-0.16266	-0.14305	-0.12344	-0.13793	-0.11832	-0.09871	-0.07910	-0.05949	-0.03989	-0.02028	-0.00067	0.01894	0.03854	-0.07821	-0.05860	-0.03899	-0.01938	0.00022	0.01983	0.03944	0.05905	0.07866	0.09826	0.11787	0.10339	0.05482	0.07442	0.09403	0.00000	3	0.02241	3	9
L	DBA 1415	8.20	DBA 1415 P3 G10	0.00000	0.00897	0.02858	0.02691	0.04652	0.06613	0.08574	0.10534	0.10367	0.08073	0.10034	0.08803	0.10763	0.12724	0.14685	0.16646	0.18607	0.20567	0.22528	0.24489	0.26450	0.28410	0.30371	0.32332	0.34293	0.36254	0.38214	0.40175	0.42136	0.44097	0.46058	0.48018	0.49979	0.51940	0.53901	0.50542	0.52503	0.54464	0.56425	0.57322	0.59282	0.26137	0.19587	0.21548	0.21381	0.23341	0.22111	0.24072	0.19650	0.17355	0.04422	0.00000	5	0.29206	3	8
L	DBA 1718	7.56	DBA 1718 P2 GB	0.00000	0.01961	0.02449	0.04409	0.06370	0.06858	0.05138	0.07098	0.00958	0.02919	0.04880	0.06841	0.08801	0.10762	0.12723	0.11739	0.13700	0.13451	0.12466	0.14427	0.14179	0.11721	0.13682	0.10488	0.04496	0.06457	0.08417	0.04487	0.06448	-0.01900	-0.08775	-0.06815	-0.04854	-0.08048	-0.06087	-0.11491	-0.09530	-0.07569	-0.05608	-0.05120	-0.03160	-0.04144	-0.09547	-0.07586	-0.11516	-0.09556	-0.07595	-0.05634	-0.03673	-0.01713	0.00248	0.00000	5	0.01957	3	7
L	DBA 1819	8.95	DBA 1819 P3 GE	0.00000	0.01961	-0.07926	-0.13018	-0.11057	-0.09096	-0.07135	-0.05175	-0.03919	-0.01958	-0.01408	0.00553	0.01808	-0.01872	0.00089	-0.00066	0.01895	0.03855	0.05816	0.07777	0.09738	0.11698	0.13659	0.15620	0.17581	0.16721	0.15860	0.17821	0.14140	0.16101	0.15947	0.17907	0.19868	0.13366	0.15327	0.09530	-0.01203	0.00758	0.02719	0.04680	0.06640	0.05780	0.07741	0.06176	0.05316	0.07276	0.02890	0.04851	-0.01651	-0.02512	-0.00551	0.00000	4	0.02709	3	8
A	DBA 1819	5.51	DBA 1819 P3 GI	0.00000	0.01961	-0.16260	-0.26409	-0.24448	-0.22487	-0.20526	-0.18566	-0.16605	-0.14644	-0.12683	-0.10722	-0.08762	-0.06801	-0.04840	-0.07419	-0.05458	-0.03498	-0.01537	0.00424	0.02385	0.04345	0.06306	0.08267	0.10228	0.12189	0.10516	0.12477	0.14438	0.16399	0.10287	0.12247	0.14208	0.16169	0.18130	0.20090	0.22051	0.24012	0.23955	0.25916	0.27876	0.25801	0.27762	0.29723	0.19575	0.21535	0.15423	0.17384	0.15309	0.04151	0.06112	0.00000	3	0.07718	1	5
A	DBA 1617	8.01	DBA 1617 P3 G4	0.00000	-0.06012	-0.04051	-0.02091	-0.00130	0.01498	0.03459	0.05419	0.01400	0.03361	0.04658	0.06619	0.08579	0.06553	0.08514	0.10475	0.12436	0.14396	0.15028	0.14331	0.15728	0.12704	0.14665	0.15962	0.05298	0.07259	0.09219	0.05200	-0.07224	-0.17556	-0.15595	-0.13635	-0.11674	-0.09713	-0.07752	-0.05792	-0.03831	-0.01870	0.00091	0.02052	0.04012	0.05973	0.03948	0.05909	0.07870	0.09830	0.07804	0.05778	0.07075	0.07041	0.06012	0.00000	6	0.02268	1	8
L	DBA 1819	8.14	DBA 1819 P2 GF	0.00000	0.01961	-0.07479	-0.05519	-0.06817	-0.04856	-0.02895	-0.00935	-0.08071	-0.06110	-0.04149	-0.02188	-0.00228	0.01733	0.03694	0.05655	-0.01253	0.00707	0.02668	0.04629	0.06590	0.08550	0.09374	0.11335	0.10719	0.12680	0.14640	0.12053	0.14014	0.11426	0.13387	0.06630	0.08591	0.10552	0.12513	0.14473	0.16434	0.18395	0.20356	0.03366	0.05326	0.07287	0.09248	0.03629	0.05590	0.00364	0.02325	0.00495	0.02456	0.01384	0.03345	0.00000	4	0.02121	3	8
L	DBA 1920	8.10	DBA 1920 P2 GK	0.00000	0.01961	0.00539	0.02499	0.04460	0.06421	0.08382	0.10342	0.10894	0.12855	0.10588	0.12549	0.14509	0.16470	0.18431	0.20392	0.18829	0.20789	0.22750	0.24711	0.26672	0.20457	0.22418	0.24379	0.26340	0.28301	0.27442	0.26303	0.28264	0.22614	0.23165	0.25125	0.24972	0.22775	0.24736	0.26696	0.28657	0.29209	0.28351	0.30312	0.25365	0.20984	0.22945	0.19268	0.21229	0.15155	0.13029	0.14990	0.10890	0.03830	0.05791	0.00000	4	0.11818	3	8
L	DBA 1314	8.60	DBA 1314 P2 G7	0.00000	0.01961	-0.07189	-0.05229	-0.03268	-0.01307	0.00654	0.02614	0.04575	0.06536	0.08497	0.10458	0.12418	0.14379	0.16340	0.18301	0.20262	0.22222	0.24183	0.01699	0.03660	0.05620	0.07581	0.09542	0.11503	0.13464	0.15424	0.17385	0.19346	0.21307	0.23268	0.25228	0.27189	0.29150	0.31111	0.01960	0.03921	0.05882	0.07843	0.09804	0.11764	0.13725	0.15686	0.17647	0.19608	0.21568	0.23529	0.25490	0.27451	0.29411	0.31372	0.00000	6	0.08092	3	8
L	DBA 1617	4.67	DBA 1617 P3 G7	0.00000	-0.04229	-0.02268	-0.00888	0.01073	0.03034	0.04995	0.06955	0.06015	0.07976	0.09937	0.11898	0.10956	0.11950	0.12219	0.04847	0.06808	0.08768	0.10729	0.12690	0.08558	0.10325	0.12286	0.11346	0.13307	0.15268	0.17228	0.19189	0.21150	0.21176	0.23137	0.25097	0.27058	0.29019	0.30980	0.32940	0.34901	0.36862	0.38823	0.38367	0.40327	0.33583	0.35544	0.37505	0.39466	0.41426	0.34683	0.32776	0.31836	0.07683	0.09644	0.00000	6	0.14965	3	0
L	DBA 1819	7.61	DBA 1819 P3 GJ	0.00000	0.01961	-0.02360	-0.00400	0.01561	0.03522	0.05483	0.07443	0.09404	0.06561	0.06304	0.08265	0.10225	0.12186	-0.00635	-0.00152	0.01809	0.03769	0.05730	0.05474	0.05217	0.07177	0.09138	0.11099	0.13060	0.15021	0.07373	0.09334	0.11295	0.12517	0.14478	0.13851	0.12486	0.14447	0.16408	0.18368	0.14417	0.07878	0.09839	0.09952	0.11912	0.12395	0.14356	0.09665	0.09778	0.11738	0.13699	0.15660	0.16882	0.08938	0.10899	0.00000	4	0.03070	3	7
L	DBA 1415	9.00	DBA 1415 P2 G8	0.00000	0.01961	-0.02302	-0.00342	0.01619	0.03580	0.05541	-0.01835	0.00126	0.00531	0.01247	0.03208	0.04338	0.06299	0.05148	0.03997	0.05958	0.03769	0.05730	0.01985	-0.01759	0.00201	0.02162	0.04123	-0.03045	-0.01084	-0.04103	-0.07329	-0.05368	-0.17930	-0.15969	-0.15046	-0.13085	-0.11124	-0.09163	-0.07203	-0.07628	-0.05667	-0.03706	-0.01745	0.00215	-0.00521	0.01440	0.03297	0.03184	0.05144	0.04511	0.06472	-0.00177	0.01472	0.03433	0.00000	6	0.01063	3	9
L	DBA 1718	7.61	DBA 1718 P2 GE	0.00000	0.01961	-0.04512	-0.02552	-0.00591	0.01370	0.03331	0.05291	0.07252	0.09213	0.11174	0.13135	0.15095	0.17056	0.11186	0.13147	0.05469	0.07429	0.09390	0.11351	0.13312	0.15272	0.17233	0.19194	0.21155	0.23116	0.18751	0.20712	0.17553	0.19514	0.21475	0.23435	0.25396	0.27357	0.29318	0.31278	0.33239	0.35200	0.37161	0.21652	0.13973	0.15934	0.16690	0.18651	0.16094	0.18054	0.20015	0.19567	0.21528	0.09933	0.11894	0.00000	4	0.09561	3	7
L	DBA 1920	8.34	DBA 1920 P2 GL	0.00000	0.01961	0.02222	0.04182	0.06143	0.08104	0.10065	0.12025	0.02422	0.04383	0.06344	0.05585	-0.06957	-0.04996	-0.03035	-0.01074	0.00887	0.02167	0.04128	0.06089	0.05329	0.07289	0.07210	0.02369	0.04330	0.06291	0.08251	0.10212	0.12173	0.14134	0.16095	0.09077	0.11038	0.12999	0.06798	0.08758	0.07998	0.05878	0.07839	0.07079	0.04278	0.06239	0.02758	0.03359	0.05320	0.03199	0.04480	0.06441	0.06361	0.04920	0.06881	0.00000	5	0.01478	3	8
L	DBA 1819	10.00	DBA 1819 P2 GL	0.00000	0.01961	-0.00132	0.01828	-0.03813	-0.01852	0.00109	0.02069	0.04030	0.05991	0.07952	0.09913	0.11873	0.13834	0.15795	0.17756	0.19717	0.14766	0.16727	0.05557	0.07518	0.09478	0.11439	0.13400	0.15361	0.17322	0.19282	0.21243	0.23204	0.25165	0.27126	0.29086	0.31047	0.33008	0.34969	0.36929	0.38890	0.40851	0.42812	0.44773	0.46733	0.48694	0.50655	0.52616	0.54577	0.56537	0.58498	0.33392	0.35353	0.01837	0.03798	0.00000	4	0.22941	3	10
A	DBA 1920	9.25	DBA 1920 P3 GF	0.00000	0.01961	-0.01854	0.00106	0.02067	0.04028	0.05989	0.07949	0.09910	0.11871	0.13832	0.15793	0.17753	0.12494	0.14455	0.16416	0.18377	0.20337	0.22298	0.24259	0.26220	0.27458	0.29419	0.31380	0.33341	0.29525	0.31485	0.33446	0.35407	0.37368	0.39329	0.41289	0.43250	0.45211	0.47172	0.47688	0.43873	0.45834	0.47795	0.46868	0.48828	0.47901	0.49862	0.35217	0.10102	0.12062	0.05358	0.07319	0.01338	-0.03200	-0.01239	0.00000	4	0.24309	1	9
L	DBA 1617	5.90	DBA 1617 P3 G10	0.00000	-0.01148	0.00813	0.02773	0.04734	0.03586	0.03475	0.05435	0.07396	0.09357	0.11318	0.13279	0.15239	0.12537	0.14498	0.12314	0.08057	0.10017	0.09905	0.11866	0.13827	0.15787	0.17748	0.18673	0.20634	0.22595	0.24555	0.26516	0.28477	0.28366	0.29290	0.10525	0.12486	0.13411	0.15372	0.17332	0.19293	0.21254	0.23215	0.25176	0.27136	0.22879	0.19659	0.07112	0.09073	0.11033	0.12994	0.14955	0.12771	0.09550	0.11511	0.00000	4	0.07524	3	5
L	DBA 1920	8.64	DBA 1920 P2 GJ	0.00000	0.01961	0.00696	0.02656	0.04617	0.06578	0.08539	0.10499	0.12460	0.14421	0.16382	0.18343	0.11701	0.13662	0.15623	0.17584	0.19545	0.21505	0.23466	0.25427	0.27388	0.29348	0.31309	0.21801	0.23762	0.25723	0.27683	0.29644	0.31605	0.33566	0.35527	0.37487	0.39448	0.41409	0.31900	0.33860	0.35821	0.33481	0.35442	0.37403	0.36496	0.38457	0.33249	0.35210	0.37171	0.25511	0.11701	0.13662	0.09889	0.04680	0.06641	0.00000	5	0.18881	3	8
D	DBA 1920	1.13	DBA 1920 P3 GN	0.00000	0.01961	0.01770	0.03730	0.04974	0.06935	0.07317	0.09277	0.11238	0.11549	0.13510	0.15471	0.17431	0.19392	0.21353	0.23314	0.25275	0.25801	0.27762	0.29723	0.31684	0.32568	0.34529	0.36490	0.38451	0.40412	0.42372	0.44333	0.44859	0.46820	0.47705	0.49665	0.51626	0.53587	0.55189	0.57149	0.59110	0.61071	0.61239	0.63200	0.55117	0.57078	0.59039	0.52391	0.54352	0.54160	0.56121	0.55930	0.57891	0.47082	0.49043	0.00000	3	0.48815	2	0
L	DBA 1718	6.99	DBA 1718 P2 GC	0.00000	0.01961	-0.09095	-0.07135	-0.05174	-0.03213	-0.01252	0.00708	0.02669	0.04630	0.06591	0.08552	0.09396	0.11357	0.02087	0.04048	0.06009	0.07969	0.09930	0.11891	0.10623	0.12583	0.14544	0.16505	0.16235	0.18196	0.03792	0.05455	0.07416	0.09377	0.11338	0.13298	0.15259	0.17220	0.19181	0.21141	0.23102	0.16881	0.18842	0.20803	0.22763	0.20187	0.22148	0.20390	0.19152	0.21112	0.19652	0.21613	0.06466	-0.02434	-0.00473	0.00744	5	0.05278	3	5
A	DBA 1920	9.64	DBA 1920 P2 GI	0.00000	0.01961	-0.10704	-0.08744	-0.06783	-0.04822	-0.02861	-0.01183	-0.05185	-0.03224	-0.01263	0.00698	-0.04205	-0.06744	-0.04783	-0.12588	-0.12484	-0.10524	-0.10172	-0.08211	-0.09400	-0.09972	-0.08011	-0.08019	-0.06058	-0.06347	-0.04387	-0.02426	-0.00465	0.01496	0.01995	0.00523	0.02484	0.04445	0.06406	0.08366	0.05365	0.07326	0.09287	0.07310	0.09270	0.10252	0.12213	0.10237	0.05627	0.07587	0.01785	0.03746	-0.01944	-0.02932	-0.00971	0.00000	5	0.01339	1	9
L	DBA 1314	5.60	DBA 1314 P2 G4	0.00000	0.01961	-0.02328	-0.00368	0.01593	0.03554	0.05515	0.07475	0.09436	0.11397	0.13358	0.15319	0.17279	0.08823	0.10784	0.12745	0.14706	0.16666	0.18627	0.20588	0.22549	0.24509	0.26470	0.28431	0.30392	0.18812	0.20772	0.22733	0.24694	0.26655	0.28616	0.30576	0.32537	0.34498	0.36459	0.38419	0.13296	0.15257	0.17218	0.19179	0.21139	0.23100	0.25061	0.27022	0.28983	0.30943	0.32904	0.34865	0.03493	0.05453	0.07414	0.00000	6	0.13278	3	5
D	DBA 1819	1.50	DBA 1819 P3 GB	0.00000	0.01961	-0.06205	-0.04245	-0.02284	-0.05702	-0.03741	-0.01781	0.00180	0.02141	0.04102	0.06063	0.08023	0.06186	0.08147	0.10108	0.12069	0.14029	0.15990	0.17951	0.19912	0.21872	0.13707	0.15668	0.13831	0.15792	0.17752	0.17182	0.19143	0.21104	0.23065	0.25025	0.26986	0.28630	0.30591	0.27488	0.29449	0.31410	0.33371	0.35332	0.36659	0.38620	0.40581	0.34947	0.36908	0.23045	0.16778	0.18739	0.20700	0.11901	0.13862	0.00000	4	0.12650	2	0
A	DBA 1718	8.47	DBA 1718 P2 GD	0.00000	0.01961	-0.06234	-0.17815	-0.15854	-0.25741	-0.23780	-0.21820	-0.19859	-0.17898	-0.15937	-0.13976	-0.17432	-0.15471	-0.13510	-0.18997	-0.17036	-0.15076	-0.13115	-0.11154	-0.09193	-0.07233	-0.05272	-0.07373	-0.05412	-0.06159	-0.18756	-0.16795	-0.20047	-0.18086	-0.16125	-0.14165	-0.12204	-0.10243	-0.08282	-0.06322	-0.04361	-0.02400	-0.10324	-0.08363	-0.06403	-0.04442	-0.02481	-0.00520	-0.00523	0.01437	0.03398	0.05359	0.07320	-0.00875	0.01086	0.00000	5	0.04696	1	8
L	DBA 1819	8.31	DBA 1819 P3 GD	0.00000	0.01961	-0.04220	-0.02260	-0.00299	-0.02410	-0.00449	0.01511	0.02454	0.04415	0.06376	0.05538	0.07498	0.00045	0.02006	0.03967	0.05928	0.07888	0.09849	0.11810	0.13771	0.15731	0.14638	0.16599	0.12962	0.14923	0.14848	0.12737	0.14698	0.16151	0.18112	0.20072	0.22033	0.23994	0.25955	0.23334	0.25295	0.27256	0.25401	0.27362	0.29322	0.28993	0.30954	0.26553	0.28514	0.22841	0.15387	0.17348	0.18800	0.13381	0.15342	0.00000	4	0.08290	3	8
D	DBA 1617	9.35	DBA 1617 P2 G5	0.00000	0.01961	0.00360	0.01811	0.03772	0.05733	0.05862	0.07822	0.00622	0.02583	0.04544	0.06505	0.08465	0.10426	0.12387	0.14348	0.16309	0.09618	0.11579	0.13540	0.09394	0.11354	0.13315	0.15276	0.17237	0.19198	0.04873	0.06834	0.08795	0.03631	0.05592	0.07552	0.09513	0.11474	0.10382	0.12342	0.14303	0.16264	0.18225	0.12044	0.04029	0.05990	0.06322	0.02177	0.04138	0.05080	0.04700	0.06661	0.08113	0.03203	0.05164	0.00000	6	0.02694	2	9
L	DBA 1516	8.80	DBA 1516 P2 G5	0.00000	-0.08411	-0.06450	-0.04490	-0.02529	-0.00568	0.01393	-0.07018	-0.05057	-0.03096	-0.02173	-0.00212	0.01748	0.03709	0.05670	0.07631	0.09592	0.11552	0.13513	0.13400	0.15361	0.17321	0.19282	0.13983	0.15944	0.05459	0.07419	0.09380	-0.02920	-0.00959	0.01002	0.02962	0.04923	0.06884	0.08845	0.03544	0.00838	0.02799	0.01649	0.03610	0.05570	0.07531	0.08454	0.10415	0.08228	0.09151	0.11112	0.12035	0.07773	0.09733	0.04434	0.00000	6	0.02013	3	8
L	DBA 1819	7.80	DBA 1819 P3 GG	0.00000	0.01961	0.00060	-0.03598	-0.01637	-0.00379	0.01582	0.03542	0.05503	0.07464	0.09425	0.11386	0.13346	0.15307	0.17093	0.19054	0.19961	0.21921	0.21073	0.23034	0.24995	0.26955	0.26108	0.28069	0.30030	0.31991	0.32546	0.31522	0.33483	0.35269	0.37230	0.39190	0.41151	0.31595	0.33556	0.35516	0.37477	0.38209	0.35957	0.37918	0.39175	0.41136	0.43097	0.39089	0.41050	0.42308	0.31980	0.33941	0.22559	0.11527	0.13488	0.00000	3	0.22342	3	7
L	DBA 1516	8.80	DBA 1516 P2 G2	0.00000	0.01961	-0.05850	-0.10676	-0.08715	-0.10011	-0.08050	-0.06090	-0.04129	-0.04340	-0.02379	-0.00418	0.01542	0.03503	-0.05937	-0.03976	-0.02015	-0.00055	0.01906	-0.01562	0.00399	0.02359	0.04320	0.04653	0.06614	0.00432	0.00763	0.02724	0.04685	0.02846	0.04807	0.02424	0.01670	0.03631	0.01792	0.03752	-0.03679	-0.01718	0.00243	0.00575	-0.00722	0.01239	0.00485	-0.01354	0.00607	-0.05576	-0.06872	-0.04911	-0.02950	-0.00990	0.00971	0.00000	5	0.00498	3	8
A	DBA 1314	7.40	DBA 1314 P2 G8	0.00000	0.01961	-0.06604	-0.04644	-0.02683	-0.00722	0.01239	0.03199	0.05160	0.07121	0.09082	0.11043	0.13003	0.14964	0.16925	0.18886	0.20847	0.22807	0.24768	0.05676	0.07637	0.09597	0.11558	0.13519	0.15480	0.17441	0.19401	0.21362	0.23323	0.25284	0.27245	0.29205	0.31166	0.33127	0.35088	0.15995	0.17956	0.19917	0.21878	0.23839	0.25799	0.27760	0.29721	0.31682	0.33643	0.35603	0.37564	0.39525	0.41486	0.43446	0.45407	0.00000	6	0.15607	1	7
L	DBA 1920	10.00	DBA 1920 P2 GN	0.00000	0.01961	0.00880	0.02840	0.04801	0.06762	0.07582	0.09542	0.11503	0.13464	0.10863	0.12824	0.14784	0.16212	0.16576	0.18537	0.20498	0.22458	0.24419	0.26380	0.28341	0.28020	0.29981	0.31942	0.28124	0.30085	0.32045	0.34006	0.35967	0.37928	0.37607	0.39567	0.41528	0.43489	0.45450	0.37068	0.39029	0.40990	0.42951	0.44912	0.46872	0.48833	0.50794	0.52755	0.54716	0.56676	0.44949	0.46910	0.27274	-0.01260	0.00701	0.00000	3	0.29983	3	10
D	DBA 1819	9.40	DBA 1819 P3 GK	0.00000	0.01961	0.01498	0.00427	0.02388	0.01925	0.03886	0.05846	0.07807	0.09768	0.11729	0.11872	0.12620	0.14581	0.16542	0.11230	0.13191	0.10303	0.12264	0.10588	0.07095	0.09055	0.06773	0.08128	0.10089	0.11444	0.08556	0.10517	0.12478	0.14439	0.16400	0.18360	0.20321	0.22282	0.24243	0.26203	0.28164	0.24670	0.26631	0.28592	0.30552	0.32513	0.33262	0.33405	0.35366	0.23993	0.17469	0.19430	0.12906	-0.02104	-0.00143	0.00000	4	0.08827	2	9
A	DBA 1819	9.31	DBA 1819 P3 GC	0.00000	0.01961	0.01400	0.03360	0.05321	0.07282	0.09243	0.11203	0.13164	0.15125	0.11897	0.13858	0.15818	0.17052	0.18952	0.20913	0.22692	0.24652	0.26613	0.25543	0.27504	0.28070	0.28212	0.30173	0.31940	0.33901	0.35861	0.37822	0.39783	0.36579	0.38540	0.40500	0.40643	0.36445	0.38406	0.30666	0.32627	0.34588	0.36549	0.38510	0.40470	0.42431	0.44392	0.25051	0.27012	0.10786	-0.01135	0.00826	0.02787	0.01110	0.03071	0.00000	4	0.20811	1	9
L	DBA 1920	5.31	DBA 1920 P3 GH	0.00000	0.01961	0.00671	0.02631	0.04592	0.06553	0.08514	0.10474	0.12435	0.14396	0.16357	0.18318	0.20278	0.22239	0.20950	0.22911	0.24872	0.26832	0.28793	0.30754	0.32715	0.34675	0.36636	0.38597	0.40558	0.40893	0.34726	0.36687	0.35398	0.37359	0.39320	0.41280	0.43241	0.45202	0.47163	0.47497	0.49458	0.51419	0.53380	0.26085	0.22356	0.24317	0.25222	0.27183	0.26706	0.28666	0.27376	0.09426	0.11387	0.01767	0.03728	0.00000	5	0.25754	3	5
